merchant_id,sector,tenure_months,credit_score,num_products,has_working_capital_loan,has_pos_machine,estimated_annual_turnover,account_balance,txn_count_90d,txn_count_30d,txn_velocity_drop_pct,avg_ticket_size_90d,ticket_size_variance_pct,balance_drop_pct,wc_utilization_pct,pos_txn_monthly,complaints_12m,days_since_last_txn,satisfaction_score,cashback_utilization,churn,risk_tier,sector_encoded,churn_probability
MRC02077,Retail Trader,86,534,1,0,1,5681866.85,330083.16,47,14,10.64,30062.79,14.93,-1.86,0.0,26,1,1,5,0.56,0,Low,3,9.385475e-05
MRC02078,Textile & Apparel,83,612,1,1,1,328271.75,46996.22,35,13,-11.43,2328.17,22.4,10.8,48.65,22,0,4,4,0.687,0,Low,6,4.2890675e-05
MRC02079,Construction,30,736,1,1,1,3680814.31,261176.14,57,5,73.68,16073.42,57.96,38.75,90.85,3,2,39,1,0.027,1,High,1,0.9999254
MRC02080,Food & Beverages,53,647,1,0,1,2987417.59,143982.21,38,6,52.63,19525.61,54.81,52.6,0.0,10,1,86,2,0.1,1,High,2,0.9987338
MRC02081,Retail Trader,92,700,1,1,1,6107686.69,562436.6,44,5,65.91,34506.7,45.17,30.58,80.64,4,3,77,2,0.155,1,High,3,0.9999535
MRC02082,Retail Trader,99,783,4,0,1,898846.22,105489.25,37,12,2.7,6032.52,23.16,-9.73,0.0,24,0,11,3,0.934,0,Low,3,0.00017495407
MRC02083,Agri-Allied,107,671,3,0,0,283140.11,6113.1,46,16,-4.35,1530.49,9.36,11.09,0.0,0,1,6,4,0.401,0,Low,0,0.0002173398
MRC02084,Tech Services,63,605,3,0,0,8816679.67,493070.35,42,7,50.0,52169.7,63.84,30.23,0.0,0,1,85,3,0.11,1,High,5,0.99968326
MRC02085,Agri-Allied,11,687,3,1,0,488140.35,62114.45,44,16,-9.09,2757.86,24.31,1.77,74.12,0,0,6,5,0.803,0,Low,0,0.00017541794
MRC02086,Agri-Allied,31,606,1,1,1,274786.28,23607.64,47,13,17.02,1453.9,10.95,0.28,62.28,35,0,3,4,0.585,0,Low,0,5.5838736e-05
MRC02087,Retail Trader,49,609,1,0,0,580854.69,42462.5,45,15,0.0,3209.14,17.27,6.95,0.0,0,2,4,3,0.514,0,Low,3,0.00047886567
MRC02088,Small Mfg,112,528,1,1,0,224576.38,31669.12,57,18,5.26,980.68,5.94,-0.25,68.6,0,0,1,3,0.923,0,Low,4,0.00015498903
MRC02089,Food & Beverages,103,724,3,1,1,1371449.26,43392.05,40,14,-5.0,8518.32,8.36,-5.51,37.98,34,0,11,5,0.513,0,Low,2,0.00012240584
MRC02090,Textile & Apparel,100,619,2,0,1,352638.22,35272.33,41,11,19.51,2137.2,16.68,11.72,0.0,33,1,5,5,0.966,0,Low,6,2.9121102e-05
MRC02091,Food & Beverages,94,664,1,1,1,516597.33,33312.54,42,14,0.0,3056.79,18.0,-5.41,43.26,25,0,1,4,0.558,0,Low,2,9.7567456e-05
MRC02092,Construction,87,567,1,1,1,2329897.04,68049.4,47,17,-8.51,12327.5,15.69,-9.29,74.8,30,0,0,4,0.607,0,Low,1,0.00015536559
MRC02093,Retail Trader,19,684,2,1,0,1541754.87,73675.51,52,6,65.38,7376.82,67.71,53.24,94.77,0,5,35,3,0.042,1,High,3,0.99991477
MRC02094,Agri-Allied,12,589,2,1,0,743185.89,75530.96,47,13,17.02,3932.2,20.86,1.38,53.67,0,2,11,3,0.674,0,Low,0,0.00083929877
MRC02095,Textile & Apparel,15,638,3,0,0,895420.07,21199.97,55,15,18.18,4051.67,8.37,0.58,0.0,0,1,7,5,0.503,0,Low,6,7.278733e-05
MRC02096,Food & Beverages,31,720,1,1,0,740222.81,71795.95,50,4,76.0,3682.7,66.78,26.42,98.38,0,1,42,2,0.127,1,High,2,0.9990037
MRC02097,Agri-Allied,43,713,3,0,1,434788.04,62779.29,48,13,18.75,2252.79,16.25,-5.13,0.0,17,1,2,4,0.511,0,Low,0,5.920685e-05
MRC02098,Small Mfg,101,648,1,1,1,727208.13,89710.2,52,15,13.46,3479.46,7.35,9.39,48.35,31,0,7,4,0.773,0,Low,4,4.9765906e-05
MRC02099,Food & Beverages,37,508,2,1,1,1314556.56,85351.03,44,6,59.09,7426.87,67.22,32.3,92.74,5,2,29,1,0.142,1,High,2,0.99991095
MRC02100,Textile & Apparel,79,889,3,0,1,626939.58,23803.01,47,14,10.64,3317.14,13.39,1.84,0.0,29,1,9,4,0.894,0,Low,6,0.0001640099
MRC02101,Tech Services,29,789,3,1,1,1207087.7,97120.32,48,14,12.5,6254.34,22.28,11.63,55.84,37,0,2,3,0.509,0,Low,5,0.0001365265
MRC02102,Agri-Allied,114,707,1,1,0,267265.4,18998.18,41,3,78.05,1619.79,51.0,16.79,90.67,0,2,71,3,0.087,1,High,0,0.9997799
MRC02103,Retail Trader,107,589,1,1,0,353390.03,51709.9,46,14,8.7,1910.22,8.66,14.08,41.1,0,1,7,3,0.881,0,Low,3,7.269583e-05
MRC02104,Small Mfg,26,640,2,0,1,302191.26,44930.66,53,16,9.43,1418.74,19.42,5.78,0.0,32,0,8,4,0.431,0,Low,4,6.570586e-05
MRC02105,Food & Beverages,108,606,1,1,1,370216.17,27164.98,44,4,72.73,2091.62,65.59,22.17,80.82,4,0,22,2,0.108,0,High,2,0.4762437
MRC02106,Textile & Apparel,2,751,2,1,1,3418174.71,134477.55,49,15,8.16,17351.14,13.95,2.75,40.46,28,1,2,4,0.404,0,Low,6,0.00012377463
MRC02107,Tech Services,84,671,3,0,1,1743223.51,241225.95,51,4,76.47,8503.53,38.44,55.42,0.0,6,2,59,2,0.031,1,High,5,0.99994564
MRC02108,Tech Services,15,587,1,0,0,200324.18,24672.03,47,16,-2.13,1059.92,10.08,-7.88,0.0,0,1,0,4,0.707,0,Low,5,0.00013844827
MRC02109,Retail Trader,116,612,2,1,1,1233045.84,106616.11,41,14,-2.44,7473.01,5.99,-7.0,47.15,39,0,5,3,0.676,0,Low,3,5.351148e-05
MRC02110,Construction,4,739,1,0,0,456480.48,30810.65,39,11,15.38,2907.52,8.57,4.29,0.0,0,0,0,5,0.981,0,Low,1,0.00018592397
MRC02111,Retail Trader,86,778,3,0,1,321624.02,25170.8,42,14,0.0,1903.1,6.87,5.34,0.0,28,0,8,4,0.526,0,Low,3,0.00010482988
MRC02112,Retail Trader,50,772,4,1,1,122652.77,16833.42,35,13,-11.43,869.88,14.88,14.62,74.47,38,1,11,4,0.319,0,Low,3,0.00018881005
MRC02113,Retail Trader,38,710,2,1,0,2341500.29,103034.56,55,20,-9.09,10595.02,24.56,11.44,42.66,0,0,1,5,0.575,0,Low,3,0.00012259085
MRC02114,Tech Services,23,629,1,1,0,141969.03,17729.36,56,5,73.21,630.97,63.85,59.23,83.45,0,1,31,3,0.119,1,High,5,0.9991898
MRC02115,Small Mfg,59,390,2,0,0,685322.07,15327.08,53,4,77.36,3217.47,59.38,28.28,0.0,0,3,87,1,0.186,1,High,4,0.999065
MRC02116,Retail Trader,90,673,2,1,0,234316.14,32727.96,40,13,2.5,1455.38,14.73,0.29,30.33,0,0,11,4,0.338,0,Low,3,0.00024061487
MRC02117,Textile & Apparel,115,649,1,1,1,1850585.69,157371.3,43,12,16.28,10697.03,17.34,-7.45,57.07,39,0,9,4,0.819,0,Low,6,4.548523e-05
MRC02118,Small Mfg,75,661,3,0,1,488345.2,24161.96,31,10,3.23,3906.76,12.52,4.54,0.0,30,1,1,4,0.397,0,Low,4,0.000114762865
MRC02119,Retail Trader,28,654,4,1,1,620725.86,12645.02,49,6,63.27,3150.89,52.44,32.48,84.34,4,2,82,1,0.112,1,High,3,0.9999033
MRC02120,Tech Services,66,543,2,1,1,646364.51,59944.52,35,11,5.71,4584.15,16.8,1.17,40.53,25,0,5,5,0.986,0,Low,5,0.00010592233
MRC02121,Food & Beverages,8,694,2,1,0,1048723.64,54306.5,32,4,62.5,8129.64,34.07,48.22,93.56,0,3,25,3,0.131,1,High,2,0.9998437
MRC02122,Agri-Allied,29,700,1,1,0,740888.72,75618.34,40,6,55.0,4601.79,30.05,27.19,89.71,0,2,21,1,0.006,1,High,0,0.9972295
MRC02123,Construction,11,704,2,0,0,692505.99,39162.6,44,12,18.18,3912.46,18.0,9.39,0.0,0,1,9,5,0.43,0,Low,1,0.00017361763
MRC02124,Textile & Apparel,101,725,1,1,0,391569.24,12312.16,47,17,-8.51,2071.79,20.47,6.87,46.51,0,0,7,3,0.336,0,Low,6,0.00011006606
MRC02125,Construction,18,698,1,1,1,110230.04,9441.94,48,15,6.25,571.14,6.85,-6.3,38.69,27,0,8,3,0.732,0,Low,1,0.000115890725
MRC02126,Small Mfg,55,617,1,1,0,190563.14,17795.39,35,3,74.29,1351.51,67.73,54.95,87.24,0,1,40,3,0.11,1,High,4,0.99944454
MRC02127,Small Mfg,50,644,1,1,1,1727482.47,136189.02,48,16,0.0,8950.69,24.66,3.55,61.06,23,1,12,4,0.571,0,Low,4,3.54772e-05
MRC02128,Retail Trader,14,657,1,0,1,505355.11,40198.28,43,5,65.12,2921.13,34.9,51.93,0.0,2,4,24,1,0.188,1,High,3,0.999328
MRC02129,Tech Services,118,658,2,0,1,328794.52,31779.48,43,7,51.16,1900.55,62.08,26.94,0.0,1,4,70,2,0.102,1,High,5,0.9994808
MRC02130,Textile & Apparel,74,729,2,0,1,135012.98,11938.65,41,13,4.88,818.26,24.59,14.48,0.0,27,0,1,4,0.74,0,Low,6,0.00015304974
MRC02131,Retail Trader,99,701,2,1,1,92635.1,3449.16,41,12,12.2,561.42,12.83,12.56,39.45,29,0,1,5,0.907,0,Low,3,0.000150627
MRC02132,Retail Trader,9,816,1,0,1,313687.25,14310.77,33,10,9.09,2358.55,21.48,-6.22,0.0,34,0,6,3,0.629,0,Low,3,0.00010332908
MRC02133,Agri-Allied,99,826,1,1,1,2117323.66,81374.75,41,12,12.2,12832.26,12.99,11.38,47.52,32,0,6,4,0.384,0,Low,0,0.0001513216
MRC02134,Agri-Allied,11,656,3,0,0,373814.8,41167.64,39,13,0.0,2380.99,13.52,5.46,0.0,0,0,2,3,0.944,0,Low,0,6.068641e-05
MRC02135,Small Mfg,63,343,2,1,1,1179478.12,104640.7,55,15,18.18,5337.01,18.16,-9.46,53.53,26,0,13,5,0.345,0,Low,4,0.00012589966
MRC02136,Tech Services,108,748,4,0,0,353743.8,26842.49,56,5,73.21,1572.19,33.15,16.65,0.0,0,2,49,1,0.083,1,High,5,0.9994549
MRC02137,Retail Trader,76,606,1,1,1,1570084.56,194351.46,46,3,80.43,8486.94,51.1,36.39,79.53,3,2,16,2,0.189,1,High,3,0.99912935
MRC02138,Food & Beverages,67,585,2,1,1,478254.85,29820.77,49,18,-10.2,2427.69,11.58,-0.1,47.02,28,1,2,5,0.707,0,Low,2,8.518421e-05
MRC02139,Retail Trader,53,618,1,1,0,166331.64,15610.87,47,16,-2.13,880.06,7.46,-0.43,61.85,0,1,7,3,0.746,0,Low,3,5.0061066e-05
MRC02140,Tech Services,39,614,2,1,0,528213.75,15673.68,35,10,14.29,3746.2,11.45,4.91,47.43,0,0,13,3,0.841,0,Low,5,4.0597868e-05
MRC02141,Food & Beverages,78,698,3,0,0,6588264.39,769328.31,36,11,8.33,45436.31,22.12,7.86,0.0,0,0,2,4,0.934,0,Low,2,0.00018074713
MRC02142,Agri-Allied,56,525,3,0,1,6248557.4,689684.63,45,15,0.0,34522.42,11.28,6.19,0.0,25,0,7,3,0.977,0,Low,0,0.000102625316
MRC02143,Small Mfg,28,563,4,1,1,1307777.86,162569.02,47,15,4.26,6919.46,17.23,-3.96,38.59,31,0,5,3,0.483,0,Low,4,0.00010350649
MRC02144,Textile & Apparel,75,677,1,1,1,618795.06,83526.12,59,19,3.39,2610.95,23.71,7.67,69.01,21,0,7,5,0.619,0,Low,6,9.8102966e-05
MRC02145,Agri-Allied,39,699,2,0,1,1050400.59,124518.35,49,14,14.29,5331.98,10.2,-6.61,0.0,24,0,1,4,0.445,0,Low,0,8.110086e-05
MRC02146,Food & Beverages,25,701,2,1,0,1066851.99,138459.98,46,5,67.39,5766.77,58.29,43.93,98.94,0,2,24,3,0.127,1,High,2,0.99992836
MRC02147,Textile & Apparel,21,587,2,1,1,695325.87,45151.05,59,22,-11.86,2933.86,6.94,1.84,43.37,28,1,2,4,0.994,0,Low,6,9.57644e-05
MRC02148,Textile & Apparel,10,571,1,0,1,1238154.87,80026.73,51,5,70.59,6039.78,52.64,49.09,0.0,3,0,23,1,0.175,1,High,6,0.99877506
MRC02149,Agri-Allied,43,609,3,0,1,936469.5,133689.55,40,14,-5.0,5816.58,7.09,4.42,0.0,22,1,9,3,0.839,0,Low,0,4.389017e-05
MRC02150,Food & Beverages,15,669,3,1,1,499235.47,69341.16,50,14,16.0,2483.76,14.08,4.42,63.66,25,0,12,4,0.862,0,Low,2,8.926503e-05
MRC02151,Textile & Apparel,83,768,1,0,1,173805.45,15869.25,40,2,85.0,1079.54,67.49,49.67,0.0,6,2,71,2,0.11,1,High,6,0.99991584
MRC02152,Retail Trader,48,486,1,0,0,419965.95,28411.81,51,4,76.47,2048.61,33.22,55.4,0.0,0,0,38,3,0.15,1,High,3,0.99826765
MRC02153,Small Mfg,86,632,1,0,1,1903914.56,252421.37,54,17,5.56,8773.8,16.63,14.9,0.0,25,0,1,4,0.962,0,Low,4,4.6556062e-05
MRC02154,Food & Beverages,21,543,2,0,0,702390.88,43578.75,40,13,2.5,4362.68,22.01,-0.25,0.0,0,0,12,5,0.899,0,Low,2,0.00011224149
MRC02155,Retail Trader,60,517,1,1,1,1045853.93,41805.46,52,17,1.92,5004.09,7.01,-3.86,36.22,28,0,7,5,0.963,0,Low,3,0.00010293669
MRC02156,Retail Trader,116,727,3,0,0,519374.96,53565.24,52,8,53.85,2485.05,56.24,53.55,0.0,0,1,84,3,0.164,1,High,3,0.99943095
MRC02157,Retail Trader,108,693,2,0,1,204532.67,5223.94,31,4,61.29,1636.26,58.08,57.62,0.0,6,2,49,1,0.114,1,High,3,0.99989367
MRC02158,Textile & Apparel,96,685,2,1,1,547788.39,37952.56,43,12,16.28,3166.41,14.64,-9.68,67.55,27,1,10,5,0.306,0,Low,6,0.00012617945
MRC02159,Textile & Apparel,50,723,2,0,1,213854.88,26731.07,52,19,-9.62,1023.23,14.27,-7.18,0.0,30,2,1,3,0.968,0,Low,6,0.0007167455
MRC02160,Food & Beverages,23,611,1,0,1,198085.29,11563.84,38,13,-2.63,1294.68,10.3,10.06,0.0,28,1,3,5,0.645,0,Low,2,5.563718e-05
MRC02161,Small Mfg,13,615,3,1,1,3099538.94,437255.1,41,15,-9.76,18785.08,21.6,-3.79,51.74,34,0,4,5,0.591,0,Low,4,5.4812066e-05
MRC02162,Small Mfg,69,824,2,1,1,440601.8,63559.98,53,17,3.77,2068.55,9.56,2.59,52.79,32,0,9,3,0.735,0,Low,4,9.080941e-05
MRC02163,Textile & Apparel,4,630,4,1,0,299604.43,37766.97,47,6,61.7,1585.21,48.4,36.41,76.16,0,5,66,2,0.082,1,High,6,0.99975246
MRC02164,Food & Beverages,92,708,2,0,1,5083708.75,754390.0,31,10,3.23,40669.67,14.65,3.62,0.0,24,0,4,5,0.35,0,Low,2,0.00012506651
MRC02165,Agri-Allied,78,650,2,1,1,1939580.06,172621.33,39,13,0.0,12354.01,13.63,2.72,53.26,29,0,11,3,0.38,0,Low,0,5.4484895e-05
MRC02166,Construction,72,502,1,1,1,467048.75,43900.69,35,11,5.71,3312.4,5.67,0.02,53.12,34,0,4,4,0.434,0,Low,1,0.00010527727
MRC02167,Small Mfg,9,486,2,1,1,1218539.53,156828.09,29,9,6.9,10414.87,18.93,0.83,32.64,35,0,3,3,0.425,0,Low,4,0.000110055764
MRC02168,Retail Trader,115,603,2,0,0,549659.36,46206.94,39,13,0.0,3501.02,5.25,6.33,0.0,0,0,11,4,0.879,0,Low,3,0.00012628935
MRC02169,Small Mfg,35,734,2,0,0,317675.08,23150.13,47,5,68.09,1680.82,53.9,43.2,0.0,0,2,59,3,0.099,1,High,4,0.99989843
MRC02170,Textile & Apparel,101,713,2,1,1,1289325.11,128826.74,45,13,13.33,7123.34,10.33,-2.01,72.29,27,0,0,5,0.852,0,Low,6,0.00013068765
MRC02171,Small Mfg,21,723,1,1,1,494270.26,52143.41,45,16,-6.67,2730.77,7.4,3.3,30.82,23,0,1,5,0.302,0,Low,4,8.908908e-05
MRC02172,Retail Trader,58,571,4,1,1,798585.73,93926.82,43,14,2.33,4616.1,13.34,11.35,54.32,23,0,9,3,0.337,0,Low,3,0.00013270858
MRC02173,Retail Trader,18,779,4,0,1,2484633.9,265523.11,53,17,3.77,11664.95,16.19,-5.8,0.0,33,0,5,4,0.574,0,Low,3,0.00014250033
MRC02174,Tech Services,97,572,1,0,1,2176994.31,254586.06,58,20,-3.45,9343.32,11.21,14.49,0.0,37,0,9,4,0.425,0,Low,5,0.000109054345
MRC02175,Retail Trader,72,667,3,1,1,376957.62,40595.61,31,9,12.9,3015.66,7.44,8.77,32.22,22,1,7,4,0.935,0,Low,3,0.00011349837
MRC02176,Food & Beverages,115,649,1,1,1,1306990.76,107771.69,53,8,54.72,6136.11,55.89,30.82,98.7,5,4,70,2,0.067,1,High,2,0.99995303
MRC02177,Retail Trader,113,636,2,0,0,188447.08,7074.59,47,14,10.64,997.07,19.08,-0.62,0.0,0,0,5,4,0.964,0,Low,3,9.994957e-05
MRC02178,Small Mfg,81,757,1,0,1,1252305.73,152916.07,44,13,11.36,7075.17,22.73,-4.87,0.0,42,1,8,3,0.908,0,Low,4,0.00013386732
MRC02179,Small Mfg,43,593,4,1,1,871694.56,20921.79,46,16,-4.35,4711.86,7.01,-3.3,56.75,26,0,0,3,0.721,0,Low,4,8.9076595e-05
MRC02180,Agri-Allied,95,542,1,1,1,1149428.29,171293.56,58,18,6.9,4933.17,9.61,4.68,72.38,28,0,13,4,0.902,0,Low,0,0.000121395366
MRC02181,Textile & Apparel,98,651,2,1,1,510459.35,65185.46,54,19,-5.56,2352.35,5.4,-9.91,34.38,26,2,13,4,0.474,0,Low,6,0.0005300991
MRC02182,Retail Trader,6,618,1,1,0,8893982.91,953598.43,50,9,46.0,44248.67,56.75,46.26,87.02,0,2,38,1,0.124,1,High,3,0.99978834
MRC02183,Retail Trader,86,900,1,1,1,247320.5,36024.43,44,14,4.55,1397.29,13.89,14.66,42.21,41,0,10,3,0.544,0,Low,3,0.00018232765
MRC02184,Textile & Apparel,78,704,2,0,1,2340469.37,233160.22,40,12,10.0,14537.08,23.5,-4.11,0.0,34,1,12,4,0.979,0,Low,6,0.00010929556
MRC02185,Small Mfg,67,617,1,1,1,211496.14,5781.52,47,6,61.7,1119.03,52.35,30.08,90.33,2,2,74,3,0.18,1,High,4,0.99969363
MRC02186,Construction,12,565,2,1,1,1336029.9,123876.27,48,3,81.25,6922.43,43.09,15.07,93.34,4,4,32,3,0.126,1,High,1,0.9956909
MRC02187,Tech Services,100,499,4,1,1,1455627.99,81568.36,50,18,-8.0,7241.93,24.04,1.15,40.38,33,0,3,5,0.533,0,Low,5,0.000120621575
MRC02188,Food & Beverages,12,567,3,1,1,779159.49,53007.84,42,13,7.14,4610.41,11.7,8.3,74.7,27,0,13,4,0.637,0,Low,2,0.00017574138
MRC02189,Food & Beverages,109,659,3,0,1,402564.54,32102.94,46,15,2.17,2176.02,17.81,-8.75,0.0,30,0,0,5,0.5,0,Low,2,3.7881447e-05
MRC02190,Small Mfg,66,764,1,1,1,864029.22,104286.68,50,5,70.0,4298.65,69.34,23.94,98.41,5,0,19,3,0.012,1,High,4,0.9983455
MRC02191,Retail Trader,2,739,1,1,1,1004913.88,85800.35,40,15,-12.5,6241.7,5.43,11.42,30.8,30,0,7,5,0.392,0,Low,3,0.00013013081
MRC02192,Tech Services,15,668,2,1,1,6248948.6,510591.83,57,20,-5.26,27287.99,13.76,-2.99,37.3,34,0,9,5,0.332,0,Low,5,9.498072e-05
MRC02193,Small Mfg,23,624,1,0,0,256066.3,15173.56,49,16,2.04,1299.83,22.11,-2.46,0.0,0,1,10,5,0.528,0,Low,4,5.1851493e-05
MRC02194,Agri-Allied,29,671,3,1,0,374334.03,33758.71,39,14,-7.69,2384.29,23.93,-7.42,41.98,0,1,1,5,0.633,0,Low,0,0.00011650812
MRC02195,Retail Trader,81,608,1,1,1,1026517.61,53677.44,41,15,-9.76,6221.32,22.98,11.4,30.32,28,0,6,4,0.963,0,Low,3,5.3241354e-05
MRC02196,Textile & Apparel,96,787,3,0,1,536453.65,28930.51,38,5,60.53,3506.23,59.09,17.13,0.0,3,0,80,2,0.163,1,High,6,0.996433
MRC02197,Agri-Allied,7,634,1,0,1,646902.43,76621.48,44,13,11.36,3654.82,18.06,0.63,0.0,29,1,10,5,0.415,0,Low,0,4.7307443e-05
MRC02198,Tech Services,94,643,3,1,0,2635075.0,170044.41,49,16,2.04,13376.02,9.66,-0.56,63.5,0,0,11,3,0.78,0,Low,5,7.053265e-05
MRC02199,Agri-Allied,28,472,1,1,1,24727.72,659.78,40,12,10.0,153.59,16.51,0.69,72.28,36,1,9,5,0.699,0,Low,0,0.00012414732
MRC02200,Textile & Apparel,14,634,1,0,1,355919.83,23020.2,46,4,73.91,1923.89,69.37,23.31,0.0,4,2,78,2,0.169,1,High,6,0.9978371
MRC02201,Construction,44,716,2,1,1,90143.39,9286.07,49,18,-10.2,457.58,10.17,0.74,59.04,22,0,7,4,0.467,0,Low,1,0.00011305194
MRC02202,Retail Trader,30,564,1,1,1,173688.77,21853.2,35,10,14.29,1231.84,20.46,-6.36,63.41,28,0,2,4,0.866,0,Low,3,0.00012627791
MRC02203,Textile & Apparel,81,589,2,1,1,13066331.83,1895294.54,55,20,-9.09,59123.67,17.58,-9.66,73.81,22,1,4,5,0.441,0,Low,6,0.00012542862
MRC02204,Retail Trader,32,713,2,0,1,1495246.69,174956.8,49,4,75.51,7590.08,56.82,50.53,0.0,3,3,72,1,0.052,1,High,3,0.99994993
MRC02205,Food & Beverages,110,531,1,1,0,2285003.03,173090.6,36,13,-8.33,15758.64,10.39,-1.41,32.66,0,1,10,4,0.665,0,Low,2,8.603166e-05
MRC02206,Tech Services,70,734,3,0,1,662227.49,38995.6,46,15,2.17,3579.61,23.08,2.27,0.0,35,0,3,3,0.528,0,Low,5,0.00013190393
MRC02207,Textile & Apparel,115,607,2,0,0,1812933.1,66810.03,43,14,2.33,10479.38,9.77,-2.31,0.0,0,0,13,4,0.338,0,Low,6,5.0765262e-05
MRC02208,Tech Services,88,618,2,0,1,87563.77,8896.41,44,16,-9.09,494.71,17.04,-0.46,0.0,26,0,10,4,0.847,0,Low,5,7.119102e-05
MRC02209,Textile & Apparel,6,560,2,1,0,2535643.72,218787.59,48,13,18.75,13138.05,6.14,-8.13,42.58,0,0,7,5,0.778,0,Low,6,0.00010474185
MRC02210,Tech Services,27,680,2,0,1,272716.22,29480.95,52,18,-3.85,1304.86,15.82,-0.74,0.0,25,0,4,5,0.79,0,Low,5,0.00012433794
MRC02211,Food & Beverages,82,846,1,0,0,385548.02,19596.37,50,8,52.0,1918.15,44.68,18.52,0.0,0,1,88,1,0.11,1,High,2,0.99718386
MRC02212,Food & Beverages,88,712,1,0,1,1337324.17,83012.72,46,14,8.7,7228.78,11.64,10.82,0.0,29,0,12,4,0.737,0,Low,2,0.000104193554
MRC02213,Retail Trader,101,580,2,1,0,1066332.89,61817.87,38,2,84.21,6969.5,47.42,24.62,88.87,0,3,40,1,0.102,1,High,3,0.99977165
MRC02214,Construction,24,740,1,1,1,807375.43,99868.09,41,12,12.2,4893.18,22.87,-7.79,31.9,21,1,11,5,0.32,0,Low,1,0.00014021902
MRC02215,Small Mfg,102,624,1,1,1,142099.76,6005.12,40,14,-5.0,882.61,20.35,8.98,48.07,38,1,2,5,0.75,0,Low,4,5.3168947e-05
MRC02216,Textile & Apparel,34,759,2,0,1,822230.79,81484.2,47,6,61.7,4350.43,35.0,37.43,0.0,7,1,40,3,0.193,1,High,6,0.99856466
MRC02217,Food & Beverages,40,714,2,0,0,2309804.91,61616.71,45,15,0.0,12761.35,16.57,12.88,0.0,0,0,10,3,0.34,0,Low,2,0.00011615414
MRC02218,Textile & Apparel,47,414,1,0,1,385006.5,35204.45,42,3,78.57,2278.14,50.35,43.35,0.0,4,2,73,1,0.196,1,High,6,0.9994242
MRC02219,Tech Services,79,569,1,1,0,3533941.77,100041.71,59,6,69.49,14911.15,55.44,38.16,87.43,0,3,22,3,0.024,1,High,5,0.99978906
MRC02220,Retail Trader,75,725,1,0,1,255958.26,10971.38,47,8,48.94,1354.28,46.21,28.64,0.0,7,2,49,2,0.152,1,High,3,0.99987626
MRC02221,Small Mfg,86,662,1,0,1,735170.31,25505.48,45,16,-6.67,4061.71,9.42,-3.65,0.0,17,0,0,4,0.822,0,Low,4,0.00010533461
MRC02222,Agri-Allied,118,568,1,1,1,4603803.1,299589.25,43,12,16.28,26611.58,16.7,9.85,60.14,33,0,12,5,0.898,0,Low,0,0.00010586841
MRC02223,Retail Trader,24,599,1,0,0,322004.28,20828.87,49,15,8.16,1634.54,7.24,1.15,0.0,0,0,9,3,0.489,0,Low,3,7.2277355e-05
MRC02224,Retail Trader,65,497,4,0,1,2583828.0,329268.85,42,2,85.71,15288.92,64.18,53.49,0.0,7,0,34,2,0.107,1,High,3,0.99978834
MRC02225,Retail Trader,18,642,2,0,1,7799598.65,384827.27,48,16,0.0,40412.43,8.74,-2.65,0.0,35,1,11,5,0.483,0,Low,3,4.446777e-05
MRC02226,Agri-Allied,44,826,1,0,0,895603.33,27969.94,46,15,2.17,4841.1,16.07,4.44,0.0,0,0,7,5,0.949,0,Low,0,0.0001694652
MRC02227,Textile & Apparel,76,714,1,1,1,387542.04,38156.05,43,6,58.14,2240.13,61.22,33.23,80.31,5,2,34,2,0.108,1,High,6,0.99985695
MRC02228,Small Mfg,57,825,2,1,1,288575.91,31561.14,43,14,2.33,1668.07,16.32,5.47,69.51,30,0,9,3,0.919,0,Low,4,9.120027e-05
MRC02229,Textile & Apparel,107,720,1,0,1,3490387.24,203584.06,54,19,-5.56,16084.73,9.92,5.51,0.0,25,0,8,4,0.957,0,Low,6,0.00010227498
MRC02230,Textile & Apparel,28,732,2,0,1,3375429.18,332026.91,39,12,7.69,21499.55,11.21,8.67,0.0,38,0,8,4,0.403,0,Low,6,0.00010579665
MRC02231,Food & Beverages,104,807,3,1,1,4152291.66,501959.55,46,13,15.22,22444.82,7.81,9.01,32.92,36,0,7,4,0.774,0,Low,2,0.00015970682
MRC02232,Retail Trader,71,680,2,1,1,701231.94,45707.62,47,13,17.02,3710.22,20.54,12.74,69.99,25,1,11,5,0.455,0,Low,3,0.0001278646
MRC02233,Tech Services,23,635,1,0,1,2534148.72,223755.19,48,16,0.0,13130.3,6.4,-5.95,0.0,36,2,2,3,0.906,0,Low,5,0.00042101342
MRC02234,Tech Services,85,732,2,1,0,687895.85,26870.81,55,19,-3.64,3112.65,12.53,14.62,37.06,0,1,2,5,0.771,0,Low,5,0.00020132393
MRC02235,Small Mfg,34,766,4,0,0,252794.92,5833.01,43,7,51.16,1461.24,44.11,46.72,0.0,0,3,52,1,0.051,1,High,4,0.99982786
MRC02236,Small Mfg,11,611,2,1,1,2810891.19,414825.24,49,8,51.02,14268.48,61.27,54.26,99.48,3,4,66,3,0.078,1,High,4,0.9999093
MRC02237,Tech Services,86,592,2,1,0,5181703.05,305539.17,45,4,73.33,28628.19,67.97,33.4,93.83,0,2,55,3,0.11,1,High,5,0.9999069
MRC02238,Retail Trader,106,661,1,1,1,214331.17,12057.69,46,13,15.22,1158.55,13.36,-3.39,51.36,36,0,7,5,0.714,0,Low,3,0.000117475545
